uri,url,author_handle,text,created_at,like_count,repost_count,reply_count,quote_count
at://did:plc:a67zdrt4nl2tv2qojpngogbq/app.bsky.feed.post/3mmz4jaotts2u,https://bsky.app/profile/apnews.com/post/3mmz4jaotts2u,apnews.com,"A pregnant woman from Ghana who entered the U.S. on a valid visa with her son so he could get medical attention has been held for more than a week in a windowless detention room at a Washington airport, her lawyers said in court documents.",2026-05-29T18:00:23Z,78,58,4,8
at://did:plc:fw3wkjxovddcmdutgycc7zyu/app.bsky.feed.post/3mmz4ioaktk2v,https://bsky.app/profile/madgreek2024.bsky.social/post/3mmz4ioaktk2v,madgreek2024.bsky.social,"WTF? Greg Bovino has arrived at Newark Liberty International Airport. The ousted former Border Patrol commander landed in New Jersey on Thursday, May 28, 2026, to personally “handle” the ongoing anti-ICE protests at the Delaney Hall detention center. Ohh hell no. Not this POS in Jersey!",2026-05-29T18:00:04.063Z,3,3,1,0
at://did:plc:elcepvr65b7rymlyk4avyktc/app.bsky.feed.post/3mmz4fglsaq22,https://bsky.app/profile/wsnext.com/post/3mmz4fglsaq22,wsnext.com,"Federal Agent Arrested in Texas After Video Exposes False Claims in Minnesota Migrant Shooting

https://wsnext.com/2a8a1fa-Immigration-policy-Federal-law-enforcement/",2026-05-29T17:58:14.960Z,0,0,0,0
at://did:plc:ug7oh357ogdzesja4a33qzat/app.bsky.feed.post/3mmz4ctfxfs27,https://bsky.app/profile/joegordon.bsky.social/post/3mmz4ctfxfs27,joegordon.bsky.social,"Even when the person detained has a lawyer - even when the lawyer is present when the detention occurs - habeas is still the fastest way to get them out, unless bond is available. So for a while there, Habeas was practically the only way out of detention for people who eg didn’t enter with a visa.",2026-05-29T17:56:48.156Z,2,0,0,0
at://did:plc:v3bkshlt2bwgh26djlhqeg5v/app.bsky.feed.post/3mmz4c4a2722k,https://bsky.app/profile/gothsockmonkey.bsky.social/post/3mmz4c4a2722k,gothsockmonkey.bsky.social,"Sanctuary cities also include Atlanta, home to Hartsfield-Jackson Atlanta International Airport, which happens to be the busiest airport *in the world*.

Just saying.",2026-05-29T17:56:23.841Z,2,0,1,0
at://did:plc:hekfuxpraybecg2zcjaevtfx/app.bsky.feed.post/3mmz45ssy5c2j,https://bsky.app/profile/maverick72.bsky.social/post/3mmz45ssy5c2j,maverick72.bsky.social,"LAX & SFO, both sanctuary cities in CA.  They’re biting the 🤚🏼 feeding themselves. CA, 4th largest 🌎economy based on GDP, most populous state w/~8% of US population & massive consumer market. In 2024, Californians paid ~$275.6B more to USG than it received: 15.8% of 2024 total gross federal taxes.",2026-05-29T17:53:59.761Z,0,0,0,0
at://did:plc:bqb4bp623uswbjymesjf7xy7/app.bsky.feed.post/3mmz454zcx22j,https://bsky.app/profile/alurineeverblue.bsky.social/post/3mmz454zcx22j,alurineeverblue.bsky.social,"youtu.be/tyqEYDisiZA

[Visa Could Ruin the Internet]",2026-05-29T17:53:36.901Z,0,0,0,0
at://did:plc:dqhhry3b6gfffdgosmmr7rk3/app.bsky.feed.post/3mmz43y46322t,https://bsky.app/profile/tedr5292.bsky.social/post/3mmz43y46322t,tedr5292.bsky.social,"Israel is Russia. And visa versa now. 
Pathetic!",2026-05-29T17:52:58.197Z,0,0,0,0
at://did:plc:rswl63o7qgvtwidh472ovycv/app.bsky.feed.post/3mmz43ef5tb2v,https://bsky.app/profile/handle.invalid/post/3mmz43ef5tb2v,handle.invalid,"Immigration agents detained a pregnant woman and her 4-year-old son for over a week in a windowless room at Dulles International Airport.

The family was traveling to the U.S. on a valid visa so the child could receive ...",2026-05-29T17:52:37.280Z,0,0,0,0
at://did:plc:fkwl6tbnev3vdx63bippmscy/app.bsky.feed.post/3mmz43ed7aj2g,https://bsky.app/profile/radiofreeameri.ca/post/3mmz43ed7aj2g,radiofreeameri.ca,"Immigration agents detained a pregnant woman and her 4-year-old son for over a week in a windowless room at Dulles International Airport.

The family was traveling to the U.S. on a valid visa so the child could receive ...",2026-05-29T17:52:37.181Z,4,0,0,0
at://did:plc:vfnmgxg2yscfliemmcxzyfyh/app.bsky.feed.post/3mmz3yf62vn2s,https://bsky.app/profile/irishstar.com/post/3mmz3yf62vn2s,irishstar.com,Insiders at the Department of Homeland Security have revealed that Markwayne Mullin has been whispering in Trump's ear that he should punish sanctuary cities and enemies of the president.,2026-05-29T17:50:57.395Z,4,1,2,0
at://did:plc:qnsjrvpqjd6v6gbjzrgrq2ur/app.bsky.feed.post/3mmz3wt6t322e,https://bsky.app/profile/certified-alien.bsky.social/post/3mmz3wt6t322e,certified-alien.bsky.social,I think I got put into time out for saying something sucked harder than Melania did to earn her Epstein visa.,2026-05-29T17:50:05.269Z,0,0,0,0
at://did:plc:t425k3xuqtmsrdq4lrc4ssz2/app.bsky.feed.post/3mmz3vauayc2s,https://bsky.app/profile/kosterbelle.bsky.social/post/3mmz3vauayc2s,kosterbelle.bsky.social,DHS Mark Mullin saying he will remove federal agents from airports in sanctuary cities is just the cover story for the real agenda: they need to free up agents to intimidate voters at polling stations during midterms. There are two many polling places and not nearly enough agents to be effective. ‼️,2026-05-29T17:49:12.494Z,1,0,0,0
at://did:plc:4vwkjmijpwzoqulerctaqphs/app.bsky.feed.post/3mmz3ur4bzs27,https://bsky.app/profile/scarsandhearts.bsky.social/post/3mmz3ur4bzs27,scarsandhearts.bsky.social,My brain wracked EVERY DAY w/ the guilt that that WHEN AMERICA STOOD FOR FREEDOM we gladly accepted these contributions. Now that AMERICA STANDS FOR FASCISM we have our own govt USE OUR $ to sell human beings to other places in thanks knowing @ 80% have no criminal record when 33% of US DOES. WTAF!😟,2026-05-29T17:48:55.978Z,0,0,0,0
at://did:plc:fihiyte3u5luqhhrqdqfmjyu/app.bsky.feed.post/3mmz3sc5z7k2k,https://bsky.app/profile/tallymichelle4.bsky.social/post/3mmz3sc5z7k2k,tallymichelle4.bsky.social,"#Bales2026FilmChallenge
#FilmSky #MovieSky 
May3️⃣0️⃣
Criterion should Add to the collection

#Lunana : A Yak in the Classroom (2019)

An aspiring singer living with his grandmother in the capital of Bhutan dreams of getting a visa to move to Australia.

youtu.be/1W8m1IjLJB8?...",2026-05-29T17:47:21.776Z,0,0,0,0
at://did:plc:fihiyte3u5luqhhrqdqfmjyu/app.bsky.feed.post/3mmz3rxbgw22k,https://bsky.app/profile/tallymichelle4.bsky.social/post/3mmz3rxbgw22k,tallymichelle4.bsky.social,"#Bales2026FilmChallenge
#FilmSky #MovieSky 
May3️⃣0️⃣
Criterion should Add to the collection

#Lunana : A Yak in the Classroom (2019)

An aspiring singer living with his grandmother in the capital of Bhutan dreams of getting a visa to move to Australia.",2026-05-29T17:47:21.775Z,1,0,1,0
at://did:plc:raablndljezj7zgfu4asaq4e/app.bsky.feed.post/3mmz3rqtnxc2r,https://bsky.app/profile/salazar64.bsky.social/post/3mmz3rqtnxc2r,salazar64.bsky.social,"In January, a cleaner hired to work at a property managed by Ori Solomon, a 55-year-old Israeli national living in the US on a non-immigrant visa, became ""deathly ill"" after entering a garage. What investigators found inside was not a storage room.",2026-05-29T17:47:15.032Z,0,0,2,0
at://did:plc:pdwwczuwxtjzp2f7owmcoy4x/app.bsky.feed.post/3mmz3r54gqc2v,https://bsky.app/profile/arlindars.bsky.social/post/3mmz3r54gqc2v,arlindars.bsky.social,"À extrema direita está comemorando essa decisão, agiram como se tivessem ganho um prêmio. Medida que visa colocar o país em um caos e, alguns aplaudindo por terem raiva do Brasil que vai pra frente.",2026-05-29T17:46:54.349Z,6,1,0,0
at://did:plc:t4qjao6o2xfwavfc5ewwvosg/app.bsky.feed.post/3mmz3r426zs2w,https://bsky.app/profile/pqpolitics.bsky.social/post/3mmz3r426zs2w,pqpolitics.bsky.social,"Every individual that we’ve identified during this investigation is a temporary foreign worker or on a student visa and relatively new to Canada. 

Cops on terrorist Bishnoi extortion gang #cdnpoli #bcpoli

globalnews.ca/news/1187174...",2026-05-29T17:46:53.227Z,0,0,1,1
at://did:plc:mnspbna47fyslkzdwofxxak6/app.bsky.feed.post/3mmz3q6afpm2v,https://bsky.app/profile/ktxuan.bsky.social/post/3mmz3q6afpm2v,ktxuan.bsky.social,"How to Fix a Medical Inadmissibility for a Canada Visa (2026 Complete Guide)

Complete 2026 guide to fixing a medical inadmissibility for a Canada visa: IRPA s.38, the excessive-demand threshold ($144,390 / 5 years), the 90-day Procedural Fairness Letter, mitigation plans, and judicial review.",2026-05-29T17:46:20Z,0,0,0,0
at://did:plc:h7qtoo7nxqxarrsijohjhbw4/app.bsky.feed.post/3mmz3nuv7cd2r,https://bsky.app/profile/factpostnews.bsky.social/post/3mmz3nuv7cd2r,factpostnews.bsky.social,"Immigration agents detained a pregnant woman and her 4-year-old son for over a week in a windowless room at Dulles International Airport.

The family was traveling to the U.S. on a valid visa so the child could receive surgery.",2026-05-29T17:45:05.043918685Z,60,32,4,2
at://did:plc:vik7ssxyd5bvm57muz7adliu/app.bsky.feed.post/3mmz3ng6sje22,https://bsky.app/profile/naimhor.bsky.social/post/3mmz3ng6sje22,naimhor.bsky.social,Exciting partnership! Visa and trip.com leading the way! 😊,2026-05-29T17:44:49.059390+00:00,0,0,0,0
at://did:plc:wwbj4us2hychxijd4bjbwigb/app.bsky.feed.post/3mmz3mya7nm2b,https://bsky.app/profile/comicsandsnews.bsky.social/post/3mmz3mya7nm2b,comicsandsnews.bsky.social,"DHS Secretary Markwayne Mullin said that he's ""drawing up plans"" to end processing of all international flights in blue ""sanctuary cities,"" including New York City, Chicago and Los Angeles—and critics are pointing out how ridiculous the move would be.",2026-05-29T17:44:34.638Z,2,0,1,1
at://did:plc:cukyh664zwfwfsi2qo7otdkl/app.bsky.feed.post/3mmz3mfnk7z2j,https://bsky.app/profile/conifergirl.bsky.social/post/3mmz3mfnk7z2j,conifergirl.bsky.social,"processing. The practical consequences of this maneuver are deliberately punitive. 
The Department of State already suspended immigrant visa processing for 75 countries in January 2026, and country-specific holds have choked consular timelines for dozens more.",2026-05-29T17:44:15.520Z,0,0,1,0
at://did:plc:cukyh664zwfwfsi2qo7otdkl/app.bsky.feed.post/3mmz3mfnjaq2j,https://bsky.app/profile/conifergirl.bsky.social/post/3mmz3mfnjaq2j,conifergirl.bsky.social,"Consular Visa Process.”
Under this radical new executive directive, USCIS will now grant domestic adjustment of status only under what it vaguely terms “extraordinary circumstances.” For the vast majority of legal visa holders... including F-1 students, H-",2026-05-29T17:44:15.518Z,0,0,1,0
at://did:plc:553eofo6hvuxcsxo7qfidxjs/app.bsky.feed.post/3mmz3mc7jrt25,https://bsky.app/profile/rwatimes.bsky.social/post/3mmz3mc7jrt25,rwatimes.bsky.social,"➤ Stablecoins are now processing $3.5 trillion daily, surpassing Visa in transaction volume and revolutionizing global payments.",2026-05-29T17:44:11.875Z,0,0,0,0
at://did:plc:553eofo6hvuxcsxo7qfidxjs/app.bsky.feed.post/3mmz3mbs43d2v,https://bsky.app/profile/rwatimes.bsky.social/post/3mmz3mbs43d2v,rwatimes.bsky.social,"$3.5 trillion moves daily through stablecoins. Here's why that matters.
May 29 2026 06:03 UTC
Binance, TRM Labs and Fireblocks report stablecoins now move $3.5 trillion daily, surpassing Visa in transaction volumes and revolutionizing payments globally.
#stablecoins #transaction-volume",2026-05-29T17:44:10.093Z,0,0,3,0
at://did:plc:gp23jqz3esztptz6cdrsupns/app.bsky.feed.post/3mmz3jmxnnk2n,https://bsky.app/profile/blueskynewb.bsky.social/post/3mmz3jmxnnk2n,blueskynewb.bsky.social,A Nazi? In MY Border Patrol?!,2026-05-29T17:42:42.535Z,0,0,0,0
at://did:plc:hhbbzenktwpgyqxzg666eiu3/app.bsky.feed.post/3mmz3j2ncxc2y,https://bsky.app/profile/42milespider33.bsky.social/post/3mmz3j2ncxc2y,42milespider33.bsky.social,"@celinekim218.bsky.social 
(PayPal, Direct Debt, Visa, how do you want to send me my money?)
[페이팔, 계좌이체, 비자카드 중 어떤 방식으로 제 돈을 보내주시겠어요?]
Because:
👨🏿‍🦱🗣️📢 <(REMINDER: I WAS RIGHT ALL ALONG!)
(The animation industry owes me a systemic racism debt)
🧾💳💵➡️👨🏿‍🦱⬅️🎨🥫🖼️(✂️✅👇🏿)
➡️For my graffiti / hip hop and rap art style⬅️",2026-05-29T17:42:23.290Z,0,0,0,0
at://did:plc:ba3xc6oqyhhuapgambb6bvtl/app.bsky.feed.post/3mmz3iiei4c2b,https://bsky.app/profile/skocen.bsky.social/post/3mmz3iiei4c2b,skocen.bsky.social,There is no such thing as sanctuary cities... there are those that follow the laws and there are those that allow masked men with guns to accost citizens for no reason,2026-05-29T17:42:04.157Z,7,0,0,0
at://did:plc:ewzmk6cknma562phoo4cq7ym/app.bsky.feed.post/3mmz3hd4ikk2x,https://bsky.app/profile/aubreygilleran.bsky.social/post/3mmz3hd4ikk2x,aubreygilleran.bsky.social,"Obviously, the idea that 1/4 of Metro Charlotte commuters are undocumented immigrants is absurd. But even if you did think it was true, literally no one would want to experience the economic effects of 1/4 of their city's population getting deleted!",2026-05-29T17:41:25.098Z,12,2,1,0
at://did:plc:4vwkjmijpwzoqulerctaqphs/app.bsky.feed.post/3mmz3gpa2ds27,https://bsky.app/profile/scarsandhearts.bsky.social/post/3mmz3gpa2ds27,scarsandhearts.bsky.social,My brain wracked EVERY DAY w/ the guilt that that WHEN AMERICA STOOD FOR FREEDOM we gladly accepted these contributions. Now that AMERICA STANDS FOR FASCISM we have our own govt USE OUR $ to sell human beings to other places in thanks knowing @ 80% have no criminal record when 33% of US DOES. WTAF!😟,2026-05-29T17:41:04.242Z,0,0,0,0
at://did:plc:sy42rj4nkl372n6mqlmvm2j2/app.bsky.feed.post/3mmz3fp7sxc2j,https://bsky.app/profile/intruder1500stevie.bsky.social/post/3mmz3fp7sxc2j,intruder1500stevie.bsky.social,Oh dear. Her audience is 97.4% in the far East. Think I’d be checking out house prices and how one goes about getting a work visa ?,2026-05-29T17:40:30.681Z,0,0,0,0
at://did:plc:s76gd2h7pxtxcyc57e6hmddj/app.bsky.feed.post/3mmz3fbjwb22t,https://bsky.app/profile/thirstyscholar.bsky.social/post/3mmz3fbjwb22t,thirstyscholar.bsky.social,Yet you supported Mark Wayne Mullins for DHS head. He wants to punish sanctuary cities like ABQ by cutting customs staff and international travel. Thanks Heinrich. You have friends who really illuminate who you are. No votes for you!,2026-05-29T17:40:16.333Z,0,0,0,0
at://did:plc:5zyar2ktra2fprxj4nnhii4z/app.bsky.feed.post/3mmz3dh2rck2p,https://bsky.app/profile/motoridersd.pug.ninja/post/3mmz3dh2rck2p,motoridersd.pug.ninja,LOL yup! It's also clearly edited to remove the Visa logo because only Klarna paid for the ad,2026-05-29T17:39:15.016Z,1,0,0,0
at://did:plc:3ovdnvpc7quufjh5xdbgdcvo/app.bsky.feed.post/3mmz3a45tlc2j,https://bsky.app/profile/g0mfr.bsky.social/post/3mmz3a45tlc2j,g0mfr.bsky.social,when you google getting a visa for visiting another country the top results are all this shit and people fall for it,2026-05-29T17:37:22.921Z,1,0,1,0
at://did:plc:azsiq6a5plbpa7ekw7pdrnum/app.bsky.feed.post/3mmz2xzwp7y2z,https://bsky.app/profile/businessinsider.com/post/3mmz2xzwp7y2z,businessinsider.com,DHS chief Markwayne Mullin wants to cut customs processing at airports in sanctuary cities. Airlines say that would cause a huge travel nightmare. https://bit.ly/4dD2xfF,2026-05-29T17:32:52.141869457Z,1,2,0,1
at://did:plc:etgtmr4742hofoygcvtldtro/app.bsky.feed.post/3mmz2v5p3mo2c,https://bsky.app/profile/onesoccer.bsky.social/post/3mmz2v5p3mo2c,onesoccer.bsky.social,"THE SIT-DOWN 🎙️
Presented by Visa 

Alphonso Davies: The brightest star in an ever-growing cast of top talents for the CanMNT 🇨🇦

What does the Bayern Munich defender hope to bring to Canada this summer? ✨",2026-05-29T17:31:15.043376136Z,3,0,0,0
at://did:plc:ek4puso72kdsza42jtullfg4/app.bsky.feed.post/3mmz2v2yc622i,https://bsky.app/profile/fartcannonofficial.bsky.social/post/3mmz2v2yc622i,fartcannonofficial.bsky.social,"For the sake of accuracy, family separation was around during Obama’s presidency as well. Point being, current immigration policy isn’t going to just get better just by electing the other party.",2026-05-29T17:31:12.593Z,0,0,1,0
at://did:plc:cvhzp4oqk57twhhjji5o2b3t/app.bsky.feed.post/3mmz2tmeab52p,https://bsky.app/profile/nz-nb.bsky.social/post/3mmz2tmeab52p,nz-nb.bsky.social,"New Zealand confirms November rollout of graduate work visa

https://www.newsbeep.com/nz/451434/

New Zealand has confirmed a November 16 launch date for its new Short-term Graduate Work Visa, publishing further…",2026-05-29T17:30:20+00:00,0,0,0,0
at://did:plc:usdpyfi7wp3yqi7o654spzwq/app.bsky.feed.post/3mmz2stflgk2x,https://bsky.app/profile/pgho.bsky.social/post/3mmz2stflgk2x,pgho.bsky.social,"Transfrågan behöver få vara en vårdfråga igen, inte en scen där vuxna får visa hur modiga eller goda de är. Bra vård måste kunna säga ja, vänta och ibland nej. Det är svårt nog utan att varje beslut ska bära ett helt kulturkrig på ryggen www.flamman.se/kulturkriget...",2026-05-29T17:29:57.530Z,0,0,0,0
at://did:plc:b6tw6o27ogy4zf3qfdmrtcxg/app.bsky.feed.post/3mmz2pu7ew22o,https://bsky.app/profile/axfier.bsky.social/post/3mmz2pu7ew22o,axfier.bsky.social,"Y'all, this cishet white girl, who is happy to let Palestinians be slaughtered, Hispanic people brutalized by ICE and Border Patrol, and LGBT+ people be thrown under the bus for political points, wants to moralize about people who won't support that.

lol and lmao",2026-05-29T17:28:17.713Z,1,0,2,0
at://did:plc:jhnxtnubqvp4bebtc53pgcrb/app.bsky.feed.post/3mmz2joqkrd2j,https://bsky.app/profile/amerliberal.bsky.social/post/3mmz2joqkrd2j,amerliberal.bsky.social,"One in 4 physicians practicing in the US received their medical training in another country.

So what happened when Trump's immigration changes threatened to deport these doctors? Trump quietly CAVED, and you never knew because US media DIDN""T COVER IT ‼️

- US Eases Visa Rules for Foreign Doctors",2026-05-29T17:24:50.657Z,2,2,0,2
at://did:plc:g52hxvjmpw7ywv2ygesrt4a2/app.bsky.feed.post/3mmz2bkvols2x,https://bsky.app/profile/sherry28.bsky.social/post/3mmz2bkvols2x,sherry28.bsky.social,"Love Under Construction by Linda Shenton Matchett is on tour with Celebrate Lit. Read Linda's guest post, learn about the book, see the blog stops & enter the #free #giveaway for a $25 Visa gift card and a signed copy of the book. Follow now!
wp.me/P7A0o5-4BA",2026-05-29T17:20:18.195Z,0,0,0,0
at://did:plc:77bsbb7mdntcafkctuddf735/app.bsky.feed.post/3mmz2b2zgy32h,https://bsky.app/profile/smirk4food.com/post/3mmz2b2zgy32h,smirk4food.com,"The idea sounds simple until you remember how airports, business travel, tourism, and supply chains work.

This piece argues that a plan to punish sanctuary cities by cutting international flights would hurt the economy far more than the cities it's meant to target.",2026-05-29T17:20:00.994Z,0,1,0,0
at://did:plc:x222zwr4ouquvlgsfeaxc72d/app.bsky.feed.post/3mmz27nmuis2m,https://bsky.app/profile/feistynana.bsky.social/post/3mmz27nmuis2m,feistynana.bsky.social,"Yes, she went there. She questioned Melania obtaining and Einstein Visa when she is nowhere near qualified for that visa. 
youtube.com/shorts/uxyWn...",2026-05-29T17:19:13.944Z,6,4,0,1
at://did:plc:iabhfo7356tfpgydhywqrkvl/app.bsky.feed.post/3mmz25c3jz22e,https://bsky.app/profile/resist.bot/post/3mmz25c3jz22e,resist.bot,"🔥 Top Campaigns, Last 24 Hours:

1️⃣ “Mullin's plan to punish sanctuary cities is ILLEGAL. School him, remove him” (+1,804)
2️⃣ “Support Beyer/Titus *Arlington National Cemetery Viewshed Protection Act*” (+1,452)
3️⃣ “Tax Trump Slush Fund Payouts at 100% And Get Our Money Back” (+1,148) ",2026-05-29T17:17:53.541Z,1,0,0,0
at://did:plc:jf67zs2zyer5v5lp2bg7ldhj/app.bsky.feed.post/3mmz252vzbs24,https://bsky.app/profile/moi34000.bsky.social/post/3mmz252vzbs24,moi34000.bsky.social,Qu'on lui retire son visa/titre de séjour et on la renvoie auprès de son mentor .... et Bolloré peut partager son vol de retour ....,2026-05-29T17:17:47.212Z,0,0,0,0
at://did:plc:y2jwc6fghlwq6ntmmvgbwmt7/app.bsky.feed.post/3mmz24mjfzk2e,https://bsky.app/profile/freestatefemale.bsky.social/post/3mmz24mjfzk2e,freestatefemale.bsky.social,I don’t understand what the issue is. People fly in with a visa if required or just their passport. They’re allowed to come as tourists and stay for a while. I don’t know what the time is. It’s not our fault that they overstay their visas.,2026-05-29T17:17:32.119Z,0,0,0,0
at://did:plc:xc36kjbtztk2slum3c45mqzy/app.bsky.feed.post/3mmz7fcjris25,https://bsky.app/profile/janoschki.bsky.social/post/3mmz7fcjris25,janoschki.bsky.social,"„Aliens have been walking among us, living in our neighborhoods, and interacting with us in our daily lives.

They've shopped in the same stores, attended the same classes as our children, and lived seemingly normal human existences.“ 

Mensch wird Migrant, wird Alien, wird Nummer.",2026-05-29T18:51:52.320Z,6,1,2,0
at://did:plc:nx2svqt5sdm2xmkbxcgmpzis/app.bsky.feed.post/3mmz6fzid6s2y,https://bsky.app/profile/trumpreposter.bsky.social/post/3mmz6fzid6s2y,trumpreposter.bsky.social,"(3/4) Taxes and Regulations, Promote MADE IN THE U. S. A. , Unleash American Energy DOMINANCE, Champion our Amazing Farmers and Ranchers, Empower Ethanol, Keep our Border SECURE, Stop Migrant Crime, Ensure LAW AND ORDER, Strengthen our incredible Military, Veterans, and Law",2026-05-29T18:34:22.661Z,0,0,1,0
at://did:plc:oqfnnw35oz62t3nizay5etwq/app.bsky.feed.post/3mmz5zlnqbs2g,https://bsky.app/profile/rinewithoutacat.bsky.social/post/3mmz5zlnqbs2g,rinewithoutacat.bsky.social,"I'd really encourage anyone seeing the recent border measures (not health quarantine, but border measures) as a good thing (it's more anti-migrant and extreme than the US!) to read ^that, but more analysis is here: archive.ph/7X1E3

I hope there's some backtracking, because this is so bad.",2026-05-29T18:27:24.636Z,0,0,0,0
at://did:plc:nsnkdpcf2div4vcgys2ceiak/app.bsky.feed.post/3mmz5rgvbt224,https://bsky.app/profile/paularevere69.bsky.social/post/3mmz5rgvbt224,paularevere69.bsky.social,"ALL WHILE JOEBAMA WAS SLEEPING......BREAKING NEWS: an illegal alien whistleblower in San Antonio,Tx alleges how NGO’s at the migrant center are committing major fraud by billing the Federal Government for airline tickets NEVER purchased by them. Must Watch !!

x.com/i/status/172...",2026-05-29T18:22:52.084Z,0,0,0,0
at://did:plc:nx2svqt5sdm2xmkbxcgmpzis/app.bsky.feed.post/3mmz5jnghms2c,https://bsky.app/profile/trumpreposter.bsky.social/post/3mmz5jnghms2c,trumpreposter.bsky.social,"(5/6) your next Congressman, David will fight hard to Grow our Economy, Cut Taxes and Regulations, Promote NO TAX ON TIPS, Unleash American Energy DOMINANCE, Champion MADE IN THE U. S. A. , Keep our Border SECURE, Stop Migrant Crime, Safeguard our Elections, and Protect our",2026-05-29T18:18:30.498Z,0,0,1,0
at://did:plc:wiuqiruv62xilr6p43bdyep5/app.bsky.feed.post/3mmz5dxjbh42a,https://bsky.app/profile/iran-news.bsky.social/post/3mmz5dxjbh42a,iran-news.bsky.social,"New Age | Funeral of migrant worker killed in Iraq missile strike held in Munshiganj

https://www.europesays.com/iran/136632/

    Villagers attend the funeral prayers of Mohammad Shrabon, a Bangladeshi expatriate from Bakultala village…",2026-05-29T18:15:18+00:00,0,0,0,0
at://did:plc:p464uedvuxtzckhrm4pfwxa5/app.bsky.feed.post/3mmz54hlwjz22,https://bsky.app/profile/undercodenews.bsky.social/post/3mmz54hlwjz22,undercodenews.bsky.social,"a DarkWeb threat actor Claim Exposes Massive Alleged Leak of Bangladesh Overseas Worker Database Containing Hundreds of Thousands of Sensitive Records + Video

Opening Context: A Digital Shadow Over Migrant Worker Systems A cybercrime forum listing has surfaced alleging a large-scale exposure tied…",2026-05-29T18:11:06Z,0,0,0,0
at://did:plc:tn7v4pu6hujnjeay4rugipv6/app.bsky.feed.post/3mmz5dzwg3y2x,https://bsky.app/profile/trumpstruth.bsky.social/post/3mmz5dzwg3y2x,trumpstruth.bsky.social,"THE U.S.A., Unleash American Energy DOMINANCE, Champion our Amazing Farmers and Ranchers, Empower Ethanol, Keep our Border SECURE, Stop Migrant Crime, Ensure LAW AND ORDER, Strengthen our incredible Military, Veterans, and Law Enforcement, Advance Election Integrity, and Defend",2026-05-29T18:10:21.000Z,0,0,1,0
at://did:plc:tn7v4pu6hujnjeay4rugipv6/app.bsky.feed.post/3mmz5e375sq2x,https://bsky.app/profile/trumpstruth.bsky.social/post/3mmz5e375sq2x,trumpstruth.bsky.social,"our Economy, Cut Taxes and Regulations, Promote NO TAX ON TIPS, Unleash American Energy DOMINANCE, Champion MADE IN THE U.S.A., Keep our Border SECURE, Stop Migrant Crime, Safeguard our Elections, and Protect our always under siege Second Amendment.David Flippo has my Complete",2026-05-29T18:10:18.000Z,0,0,1,0
at://did:plc:z2gdgxz2um3eq47a2ebsz3wz/app.bsky.feed.post/3mmz4yl6eob2y,https://bsky.app/profile/venezuelanewschepa.bsky.social/post/3mmz4yl6eob2y,venezuelanewschepa.bsky.social,"An ICE agent was arrested in Minnesota for allegedly shooting a Venezuelan migrant, but key details—such as the victim’s identity or circumstances—are missing, raising potential narrative gaps.

📌

Fuente: La Patilla
🔗

https://lapatilla.com/2026/05/29/arrestaron-a-agente-de-ice-ac...",2026-05-29T18:08:57.459462+00:00,0,0,0,0
at://did:plc:gb7xafn2evaho3bg5wribn63/app.bsky.feed.post/3mmz4sckrlk24,https://bsky.app/profile/itsyoursofia.bsky.social/post/3mmz4sckrlk24,itsyoursofia.bsky.social,"Every migrant story carries pieces of identity, sacrifice, and resilience. Discover a powerful reflection on representation, belonging, and the voices too often left unheard. 

Read more: www.mayabutalid.com/migrant-stor...

#MigrantStories #IdentityMatters #Representation #CulturalVoices #Human",2026-05-29T18:05:27.358Z,0,0,0,0
at://did:plc:jy6yfrbqycyqmkjsnxs2h6jz/app.bsky.feed.post/3mmz4jgdrcr25,https://bsky.app/profile/zettawire.com/post/3mmz4jgdrcr25,zettawire.com,"Pregnant Ghanaian woman held in windowless detention room at Washington airport for over a week, lawyers say in court filing. #Immigration #Detention",2026-05-29T18:00:29.316194+00:00,3,0,1,0
at://did:plc:nx2svqt5sdm2xmkbxcgmpzis/app.bsky.feed.post/3mmz3xxakyk2h,https://bsky.app/profile/trumpreposter.bsky.social/post/3mmz3xxakyk2h,trumpreposter.bsky.social,"(3/4) Promote MADE IN THE U. S. A. , Unleash American Energy DOMINANCE, Champion our Amazing Farmers and Ranchers, Empower Ethanol, Keep our Border SECURE, Stop Migrant Crime, Ensure LAW AND ORDER, Strengthen our incredible Military, Veterans, and Law Enforcement, Advance",2026-05-29T17:50:43.068Z,0,0,1,0
at://did:plc:woutz4gf6d56sjr7xyd2skso/app.bsky.feed.post/3mmz3venoq223,https://bsky.app/profile/jessmakesthings.bsky.social/post/3mmz3venoq223,jessmakesthings.bsky.social,Remember this when Europeans start going after Americans fighting for their lives. Remember their fascist collaboration . Remember the migrant bodies in the Mediterranean Sea.,2026-05-29T17:49:16.469Z,1,0,0,0
at://did:plc:tn7v4pu6hujnjeay4rugipv6/app.bsky.feed.post/3mmz3xbvnjm2e,https://bsky.app/profile/trumpstruth.bsky.social/post/3mmz3xbvnjm2e,trumpstruth.bsky.social,"American Energy DOMINANCE, Champion our Amazing Farmers and Ranchers, Empower Ethanol, Keep our Border SECURE, Stop Migrant Crime, Ensure LAW AND ORDER, Strengthen our incredible Military, Veterans, and Law Enforcement, Advance Election Integrity, and Defend our always under",2026-05-29T17:48:33.000Z,0,0,1,0
